Applicant_ID,Age,Monthly_Income_LKR,Business_Type,Utility_Bill_Late_Days,Mobile_Reload_Consistency,Digital_Literacy_Score,Community_Group_Member,Existing_Loans,Dependents,Loan_Default
1959,36,15000,0,19,0.3862,37.68,0,0,2,0
1960,50,25970,1,19,0.3817,38.93,0,0,4,0
1961,29,23068,0,16,0.214,66.18,0,1,0,0
1962,26,24864,0,13,0.5042,58.89,0,0,1,0
1963,50,54204,0,10,0.3993,58.63,1,0,5,0
1964,25,15000,3,15,0.5104,72.17,0,0,0,0
1965,33,15000,2,28,0.2261,86.77,0,3,2,1
1966,23,22871,2,15,0.1381,66.95,0,1,0,0
1967,48,36923,0,12,0.3559,65.0,1,1,3,0
1968,52,57900,0,15,0.4795,55.49,1,2,3,1
1969,57,55310,3,15,0.3581,42.43,1,0,3,0
1970,57,56330,0,13,0.05,46.72,0,2,3,1
1971,47,38432,3,15,0.4536,33.07,0,1,1,0
1972,48,76133,2,13,0.5472,78.04,0,0,2,0
1973,26,15000,3,16,0.4406,99.33,1,2,2,0
1974,41,44362,0,10,0.3538,65.22,0,2,1,1
1975,32,15000,0,14,0.2722,73.94,0,2,0,1
1976,31,15000,0,11,0.5535,69.86,1,0,1,0
1977,61,42089,2,18,0.1689,40.71,1,3,4,1
1978,59,74039,2,17,0.448,68.38,1,3,4,1
1979,27,27958,1,17,0.3912,83.58,0,0,0,0
1980,29,16742,3,9,0.4328,32.39,1,0,1,0
1981,44,43216,1,16,0.4335,51.2,1,0,2,0
1982,47,40527,1,17,0.263,33.26,0,3,1,1
1983,33,21420,1,9,0.5287,96.67,0,1,1,0
1984,47,19050,0,14,0.3479,59.33,0,0,3,0
1985,34,51178,2,18,0.1777,79.13,0,0,2,1
1986,61,54347,2,16,0.4672,48.94,1,0,2,0
1987,39,66206,0,13,0.5368,89.56,1,1,2,0
1988,46,53304,1,17,0.7274,79.04,1,0,2,0
1989,54,53869,1,19,0.496,56.55,0,3,5,1
1990,61,44671,0,19,0.1894,79.04,0,1,4,1
1991,33,15000,1,10,0.1205,75.48,0,1,2,1
1992,57,44734,2,8,0.6006,34.57,0,0,4,0
1993,25,15000,0,17,0.2171,80.6,0,0,0,0
1994,26,32952,1,22,0.1499,87.86,0,1,2,1
1995,58,73289,1,13,0.6333,56.53,1,0,5,0
1996,29,21686,3,12,0.2829,70.4,0,0,1,0
1997,49,55767,0,15,0.5815,90.44,1,3,3,1
1998,52,33661,0,12,0.2469,41.58,1,0,1,0
1999,30,21862,1,19,0.5757,34.33,1,0,1,0
2000,50,30175,0,12,0.5062,84.9,0,0,3,0
